id,idRace,nom,slug,data,ciutat,provincia,pais,email,telefon,descripcio,data_final,latitude,longitude,reglament,num_fitxers,showRankings,active_photos,externalInscriptions,event_id,distancia,participantes_totales,participantes_hombres,participantes_mujeres,participantes_sin_especificar
65d4902e-a3b0-44fe-84d4-ea7eac1f02d3,30000300230,VIII CARRERA POR LA IGUALDAD DOS HERMANAS,viii-carrera-por-la-igualdad-dos-hermanas,2024-03-10,Dos Hermanas,Sevilla,España,yomuryinscripciones@gmail.com,,,2024-03-10,37.2833324,-5.9219021,,0.0,True,True,,65ed8837-3390-4101-9ff3-36a1ac1f12ea,VIII CARRERA POR LA IGUALDAD DOS HERMANAS ,247.0,145.0,98.0,4.0
65d49a3a-552c-4e61-ad7f-41aaac1f02d3,690000200188,CAMPEONATO ESPAÑA DE SPRINT BAQUEIRA,campeonato-espatildea-de-sprint-baqueira,2024-02-23,Naut Aran,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d4bcf0-643c-4a8c-830c-4490ac1f02d3,130000100392,10 Km. Villa de Laredo 2024,10-km-villa-de-laredo-2024,2024-03-16,Laredo,Cantabria,España,info@321go.es,,,2024-03-16,43.409893697514,-3.416913874251,,0.0,True,False,,,,0.0,0.0,0.0,0.0
65d4d065-c6d4-42e0-96d3-431bac1f02d3,380000100539,I CARRERA & XXXVIII MARCHA SOLIDARIA MARSODETO,i-carrera-amp-xxxviii-marcha-solidaria-marsodeto,2024-04-27,Toledo,Toledo,España,info@deporchip.com,925257314,,2024-04-27,,,,0.0,False,False,,662d219c-2654-44ac-a809-425bac1f171c,ABSOLUTA,43.0,34.0,9.0,0.0
65d4e153-2624-43d9-890c-4e88ac1f02d3,650000200165,12a Cursa del Rodal de Sabadell,12a-cursa-del-rodal-de-sabadell,2024-04-21,Sabadell,Barcelona,España,cronocat2000@gmail.com,,,2024-04-21,,,,0.0,False,False,,6624d723-51b8-4966-8f9e-4e25ac1f1551,Cursa del Rodal,86.0,66.0,20.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f10c-4158-42db-a300-4b33ac1f21f4,12K,559.0,258.0,301.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f10c-d71c-40bc-a6ec-495bac1f07b3,ULTRA 50K,454.0,294.0,160.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f10d-3088-46b0-a3c5-4870ac1f21f4,30K,546.0,313.0,233.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f110-e1ec-45c6-9a46-457cac1f07b3,ULTRA 80K,82.0,60.0,22.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f113-c5c4-4e78-9ecc-4a97ac1f07b3,ULTRA 100K,83.0,67.0,16.0,0.0
65d4e88d-5ca0-49a9-b5f7-4bdfac1f02d3,580000100435,Ultra Coahuila 2024,ultra-coahuila-2024,2024-07-12,Arteaga,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-07-14,25.2322012,-100.4339215,,0.0,True,False,,6696f117-7774-4b50-8adb-46efac1f07b3,ULTRA 160K,47.0,40.0,7.0,0.0
65d4ef2e-c334-4e35-973b-42bdac1f02d3,580000100436,Maraton Saltillo La Moderna 2024,maraton-saltillo-la-moderna-2024,2024-10-19,Saltillo,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-10-19,25.4383234,-100.973678,,0.0,True,False,,67168e62-4ecc-4e9f-9696-4f1eac1f2cf6,RELEVOS,54.0,30.0,8.0,16.0
65d4ef2e-c334-4e35-973b-42bdac1f02d3,580000100436,Maraton Saltillo La Moderna 2024,maraton-saltillo-la-moderna-2024,2024-10-19,Saltillo,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-10-19,25.4383234,-100.973678,,0.0,True,False,,67168e62-513c-4ca6-a15e-47e2ac1f2cf6,42.195Km,963.0,654.0,309.0,0.0
65d4ef2e-c334-4e35-973b-42bdac1f02d3,580000100436,Maraton Saltillo La Moderna 2024,maraton-saltillo-la-moderna-2024,2024-10-19,Saltillo,Coahuila de Zaragoza,México,TIEMPOS@CHRONOSPORT.MX,8444906373,,2024-10-19,25.4383234,-100.973678,,0.0,True,False,,67168e64-8a9c-4614-9300-4a19ac1f12af,5K,185.0,86.0,99.0,0.0
65d4ff82-78b0-411d-a427-4337ac1f02d3,1860000100146,Simicarrera Veracruz 2024,simicarrera-veracruz-2024,2024-02-25,Veracruz,Veracruz-Llave,México,scovarrubias@asdeporte.com,scovarrubias@asdeportecom,,2024-02-25,19.1727,-96.1333,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d51a4b-aad8-418e-ace1-470eac1f2a38,1820000100025,1ère édition du Trail Adrar d'Agadir 2024,1ere-edition-du-trail-adrar-dagadir-2024,2024-02-25,Morocco,Morocco,Al-Maghrib,moroccotimingsense@gmail.com,,,2024-02-25,40.9439,-87.4519,,0.0,False,False,,65db5c17-4834-4156-9e57-48d2ac1f174f,26KM,50.0,48.0,2.0,0.0
65d51a4b-aad8-418e-ace1-470eac1f2a38,1820000100025,1ère édition du Trail Adrar d'Agadir 2024,1ere-edition-du-trail-adrar-dagadir-2024,2024-02-25,Morocco,Morocco,Al-Maghrib,moroccotimingsense@gmail.com,,,2024-02-25,40.9439,-87.4519,,0.0,False,False,,65db5c17-757c-4db3-a334-4eb6ac1f2a38,17KM,145.0,103.0,42.0,0.0
65d51a4b-aad8-418e-ace1-470eac1f2a38,1820000100025,1ère édition du Trail Adrar d'Agadir 2024,1ere-edition-du-trail-adrar-dagadir-2024,2024-02-25,Morocco,Morocco,Al-Maghrib,moroccotimingsense@gmail.com,,,2024-02-25,40.9439,-87.4519,,0.0,False,False,,65db5c17-85b0-4577-87e5-446dac1f174f,36KM,38.0,33.0,5.0,0.0
65d51cf8-a0b4-49a0-9492-46f5ac1f02d3,570000100117,5° UMAM - ULTRA MARATÓN DE LAS ALTAS MONTAÑAS 2024,5deg-umam---ultra-maratn-de-las-altas-montatildeas-2024,2024-03-22,Orizaba,Veracruz-Llave,México,corredoresnocturnos@gmail.com,2282359014,,2024-03-23,19.1222029,-97.0850212,,0.0,False,False,,65d52280-5b34-4c0f-86a8-48e0ac1f2a38,105K,106.0,0.0,0.0,106.0
65d51cf8-a0b4-49a0-9492-46f5ac1f02d3,570000100117,5° UMAM - ULTRA MARATÓN DE LAS ALTAS MONTAÑAS 2024,5deg-umam---ultra-maratn-de-las-altas-montatildeas-2024,2024-03-22,Orizaba,Veracruz-Llave,México,corredoresnocturnos@gmail.com,2282359014,,2024-03-23,19.1222029,-97.0850212,,0.0,False,False,,65d522a3-d1dc-4c1f-8ae9-42d0ac1f2a38,75K,128.0,0.0,0.0,128.0
65d51cf8-a0b4-49a0-9492-46f5ac1f02d3,570000100117,5° UMAM - ULTRA MARATÓN DE LAS ALTAS MONTAÑAS 2024,5deg-umam---ultra-maratn-de-las-altas-montatildeas-2024,2024-03-22,Orizaba,Veracruz-Llave,México,corredoresnocturnos@gmail.com,2282359014,,2024-03-23,19.1222029,-97.0850212,,0.0,False,False,,65d522c5-9d58-42ec-bf02-4e56ac1f02d3,55K,165.0,0.0,0.0,165.0
65d564a8-de70-4e37-97a3-421dac1f2a38,3600000100018,10 K Ciudad de Guatemala,10-k-ciudad-de-guatemala,2024-04-20,Guatemala,Guatemala,Guatemala,fernando@asa-promotions.com,58608052,,2024-04-20,14.6272457,-90.5154453,,0.0,True,False,,66248248-3d64-4909-a88c-4a4cac1f1551,10 K Capacidades Especiales,2.0,2.0,0.0,0.0
65d564a8-de70-4e37-97a3-421dac1f2a38,3600000100018,10 K Ciudad de Guatemala,10-k-ciudad-de-guatemala,2024-04-20,Guatemala,Guatemala,Guatemala,fernando@asa-promotions.com,58608052,,2024-04-20,14.6272457,-90.5154453,,0.0,True,False,,6624824c-aa64-430b-8f76-4d94ac1f1551,10 K,5468.0,3139.0,2329.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f48d7-8154-4f9a-a95f-4adaac1f0431,400 m. Benjamín: delfín (2013 - 2014),2.0,0.0,2.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f4ec0-f358-4dc9-bf4c-5348ac1f13f2,50 m. Prebenjamín: tortuga,7.0,6.0,1.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f51c7-69e0-4618-8e66-6ac4ac1f1c81,"5 Km. Infantil, Junior y Master",90.0,49.0,41.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f555a-641c-42ac-8fb3-5c7bac1f13f2,"1,9 Km. Infantil, Junior y Master (COPA AA LANZAROTE)",195.0,99.0,96.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f5598-27e8-46dc-ab8e-6da1ac1f1c81,200 m Prebenjamín: sardina (2015- 2018),7.0,4.0,3.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f5638-be84-48ef-ab94-5d83ac1f13f2,800 m. Alevín: tiburón  (2011 - 2012),15.0,11.0,4.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f58d3-2324-4179-abfd-61b7ac1f13f2,"3,8 Km. Infantil, Junior y Master (COPA AA CANARIA - FCN)",207.0,138.0,69.0,0.0
65d5a341-a7f0-48f4-ba99-4ae5ac1f2a38,300000100151,Sailfish Lanzarote Open Water 2024,sailfish-lanzarote-open-water-2024,2024-05-11,Tías,Las Palmas,España,eventos@sandsbeachactive.com,629503239,,2024-05-11,28.920007,-13.6582247,,4.0,True,False,,663f5c45-fd2c-4005-96b8-43f3ac1f0431,800 m. Adultos,18.0,9.0,9.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e38e-4cdc-44ea-b2c9-4caaac1f0136,CARRERA BABY,8.0,7.0,1.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e390-2b80-4f52-8aab-4c13ac1f2a38,CARRERA BENJAMINES,23.0,15.0,8.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e390-cc58-4436-b604-4955ac1f2a38,CARRERA ALEVINES,24.0,12.0,12.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e391-3b68-45ad-be25-46c7ac1f2a38,CARRERA PREBENJAMINES E INCLUSIVA,11.0,6.0,5.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e391-e3c0-4867-bbf0-40f1ac1f0136,CARRERA INFANTIL,21.0,10.0,11.0,0.0
65d5b1ca-35f8-423e-bd7c-4258ac1f2a38,30000300231,SIERRA BLANCA RANGERS I EDICIÓN,sierra-blanca-rangers-i-edicin,2024-02-24,Marbella,Málaga,España,yomuryinscripciones@gmail.com,,,2024-02-24,36.526494088407,-4.92193839259,,1.0,True,True,,65d9e393-1574-401b-bf89-4b82ac1f0136,CARRERA CADETES,14.0,6.0,8.0,0.0
65d5be0d-cd34-440c-969e-4faeac1f2a38,1570000100170,La Corriolera de Navarcles,la-corriolera,2024-05-12,Navarcles,Barcelona,España,info@lanavarclina.cat,609661783,,2024-05-12,41.7498926,1.9065179,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d5c839-bb38-4ac2-9b42-8a5cac1f0b4d,30000300232,TotalEnergies Medio Maratón de Málaga 2024,totalenergies-medio-maraton-de-malaga-2024,2024-03-10,Málaga,Málaga,España,yomuryinscripciones@gmail.com,,,2024-03-10,36.681216599999,-4.457998999999,,0.0,True,False,,65ed9219-7dfc-4c77-a689-55f8ac1f29cc,XXXIII TotalEnergies Media Maratón de Málaga,3938.0,3029.0,909.0,0.0
65d5caf9-c720-4bee-9ba8-8ffcac1f0b4d,1570000100171,II CURSA-CAMINADA i CROSS ESCOLAR CUNIT-CALAFELL,ii-cursa-cunit-calafell,2024-04-14,Cunit,Tarragona,España,info@novotiming.com,,,2024-04-14,41.194232,1.6357934,,0.0,False,False,,661bc36f-052c-47b3-9f3b-40a4ac1f049c,CURSA 5K,163.0,84.0,77.0,2.0
65d5caf9-c720-4bee-9ba8-8ffcac1f0b4d,1570000100171,II CURSA-CAMINADA i CROSS ESCOLAR CUNIT-CALAFELL,ii-cursa-cunit-calafell,2024-04-14,Cunit,Tarragona,España,info@novotiming.com,,,2024-04-14,41.194232,1.6357934,,0.0,False,False,,661bc372-2d70-4c3c-aa8b-41a2ac1f049c,CURSA 10K,97.0,65.0,23.0,9.0
65d635e2-6094-4e64-a5e4-4949ac1f2a38,1340000100112,CARRERA MMC POR LA SALUD MENTAL,carrera-mmc-por-la-salud-mental,2024-03-09,Cuauhtémoc,México,México,contacto@meta.mx,5589547469/5589547472,,2024-03-09,19.4437447,-99.2189626,,0.0,True,False,,65d63765-2a40-4a31-8866-4bd0ac1f0b4d,5K,167.0,0.0,0.0,167.0
65d635e2-6094-4e64-a5e4-4949ac1f2a38,1340000100112,CARRERA MMC POR LA SALUD MENTAL,carrera-mmc-por-la-salud-mental,2024-03-09,Cuauhtémoc,México,México,contacto@meta.mx,5589547469/5589547472,,2024-03-09,19.4437447,-99.2189626,,0.0,True,False,,65d637d5-1d1c-4890-83ae-4a4cac1f2a38,10K,62.0,0.0,0.0,62.0
65d65db0-1974-4b89-ba8e-4922ac1f2a38,670000100326,Maratón LALA 2024 XXXV Edición,maraton-lala-2024-xxxv-edicion,2024-03-03,Torreón,Coahuila de Zaragoza,México,info@tyr.com.mx,5570766292,,2024-03-03,25.5620358,-103.4708878,,2.0,True,False,,65d65db1-20f0-493d-8f01-4684ac1f2a38,42Km,4238.0,0.0,0.0,4238.0
65d65db0-1974-4b89-ba8e-4922ac1f2a38,670000100326,Maratón LALA 2024 XXXV Edición,maraton-lala-2024-xxxv-edicion,2024-03-03,Torreón,Coahuila de Zaragoza,México,info@tyr.com.mx,5570766292,,2024-03-03,25.5620358,-103.4708878,,2.0,True,False,,65e4dc6c-9aa8-48b2-825a-4b62ac1f1321,42Km Discapacidad,7.0,6.0,1.0,0.0
65d7074d-b8f8-4fc9-ac25-4c26ac1f2a38,2520000100061,CARRERA POPULAR 10K CHESTE 2024,carrera-popular-10k-cheste-2024,2024-05-25,Cheste,Valencia,España,noupindaro@gmail.com,687825563,,2024-05-25,39.4924469,-0.6870234,,1.0,False,False,,665239df-fd5c-44bb-a512-4f53ac1f1d99,ABSOLUTA 10K,330.0,260.0,70.0,0.0
65d7074d-b8f8-4fc9-ac25-4c26ac1f2a38,2520000100061,CARRERA POPULAR 10K CHESTE 2024,carrera-popular-10k-cheste-2024,2024-05-25,Cheste,Valencia,España,noupindaro@gmail.com,687825563,,2024-05-25,39.4924469,-0.6870234,,1.0,False,False,,665239e2-6984-4e97-96b8-4140ac1f1d99,ABSOLUTA 3K,150.0,71.0,79.0,0.0
65d741ac-6544-4b06-a007-d4bfac1f1144,620000100030,III CURSA DE LA DONA FELANITX,3ordf-cursa-de-la-dona-felanitx,2024-03-10,Felanitx,Baleares (Illes),España,popesportsinfo@gmail.com,,,2024-03-10,39.462069881373,3.1401924960479,,2.0,False,False,,65eda5ef-4ff8-4f8e-8d8e-86b9ac1f29cc,Cursa 11Km,61.0,42.0,19.0,0.0
65d741ac-6544-4b06-a007-d4bfac1f1144,620000100030,III CURSA DE LA DONA FELANITX,3ordf-cursa-de-la-dona-felanitx,2024-03-10,Felanitx,Baleares (Illes),España,popesportsinfo@gmail.com,,,2024-03-10,39.462069881373,3.1401924960479,,2.0,False,False,,65eda7ec-a2e0-445d-b53c-af21ac1f1b8c,"Cursa 5,5Km",98.0,40.0,58.0,0.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e5ff-c688-4b69-9c79-4735ac1f2a38,FINAL B,7.0,6.0,0.0,1.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e5ff-f790-43ee-a182-4975ac1f0136,FINAL A JOVENES,12.0,0.0,0.0,12.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e601-6c80-4363-8793-47adac1f2a38,FINAL A MINIS,8.0,0.0,0.0,8.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e602-b488-475c-b22b-4859ac1f2a38,CLASIFICATORIA U18/U20 MASC,11.0,11.0,0.0,0.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e602-cc9c-4c23-add8-47d0ac1f0136,FINAL SENIOR,6.0,0.0,0.0,6.0
65d752ab-aa24-44e6-aced-4d12ac1f1144,690000200189,CAMPEONATO DE ESPAÑA 2024 RELEVOS BAQUEIRA,campeonato-de-espatildea-2024-sprint-baqueira,2024-02-24,Lleida,Lleida,España,info@tucrono.com,,,2024-02-24,42.683333,0.933333,,0.0,True,False,,65d9e602-ec94-4097-b1aa-47a5ac1f0136,CLASIFICATORIA U18/U20 FEM,12.0,0.0,12.0,0.0
65d75a11-3bc8-455f-a64d-4cc3ac1f1144,2640000100060,XIII Media Maratón y VII 10K Valdelacalzada en Flor,xiii-media-maraton-y-vii-10k-valdelacalzada-en-flor,2024-02-25,Valdelacalzada,Badajoz,España,competicion@atletismo-ext.com,,,2024-02-25,,,,0.0,False,False,,65db2317-24e0-448c-8d45-9e0fac1f174f,10K,126.0,92.0,34.0,0.0
65d75a11-3bc8-455f-a64d-4cc3ac1f1144,2640000100060,XIII Media Maratón y VII 10K Valdelacalzada en Flor,xiii-media-maraton-y-vii-10k-valdelacalzada-en-flor,2024-02-25,Valdelacalzada,Badajoz,España,competicion@atletismo-ext.com,,,2024-02-25,,,,0.0,False,False,,65db2a94-aae0-4762-a502-b6e5ac1f174f,Media Maratón,111.0,96.0,15.0,0.0
65d796c2-9818-46ec-b37c-45e4ac1f2a38,1660000100392,7º EDICIÓN 10 Y 5 KM VILLA DE SIMANCAS,7ordm-edicin-10-y-5-km-villa-de-simancas,2024-02-25,Simancas,Valladolid,España,carreras.org@gmail.com,673595512,,2024-02-25,41.5897514,-4.8340268,,0.0,True,False,,65db2a86-9020-4747-939f-b6c5ac1f174f,5KM,73.0,47.0,26.0,0.0
65d796c2-9818-46ec-b37c-45e4ac1f2a38,1660000100392,7º EDICIÓN 10 Y 5 KM VILLA DE SIMANCAS,7ordm-edicin-10-y-5-km-villa-de-simancas,2024-02-25,Simancas,Valladolid,España,carreras.org@gmail.com,673595512,,2024-02-25,41.5897514,-4.8340268,,0.0,True,False,,65db2a87-9114-431e-8f91-4f41ac1f2a38,10KM,197.0,164.0,33.0,0.0
65d796c2-9818-46ec-b37c-45e4ac1f2a38,1660000100392,7º EDICIÓN 10 Y 5 KM VILLA DE SIMANCAS,7ordm-edicin-10-y-5-km-villa-de-simancas,2024-02-25,Simancas,Valladolid,España,carreras.org@gmail.com,673595512,,2024-02-25,41.5897514,-4.8340268,,0.0,True,False,,65db2a89-8708-46df-ba29-4c8cac1f2a38,ROLLER RACE,205.0,122.0,83.0,0.0
65d7a5db-c234-4f5c-936a-48a9ac1f1144,2520000100062,MITJA MARATÓ I 10K LA POBLA DE VALLBONA,mitja-marat-i-10k-la-pobla-de-vallbona,2024-04-21,Pobla de Vallbona (la),Valencia,España,info@megustacorrer.com,687825563,,2024-04-21,39.5911855,-0.5523397,,0.0,False,False,,65d7aa9c-7b10-48a8-9029-4242ac1f2a38,ABSOLUTA 10K  (SOLO INSCRITOS CIRCUITO CHALLENGE) ,19.0,19.0,0.0,0.0
65d7a5db-c234-4f5c-936a-48a9ac1f1144,2520000100062,MITJA MARATÓ I 10K LA POBLA DE VALLBONA,mitja-marat-i-10k-la-pobla-de-vallbona,2024-04-21,Pobla de Vallbona (la),Valencia,España,info@megustacorrer.com,687825563,,2024-04-21,39.5911855,-0.5523397,,0.0,False,False,,6624ed9c-1c0c-42b8-a18a-d0d2ac1f0dcf,ABSOLUTA 21K,165.0,142.0,23.0,0.0
65d7a5db-c234-4f5c-936a-48a9ac1f1144,2520000100062,MITJA MARATÓ I 10K LA POBLA DE VALLBONA,mitja-marat-i-10k-la-pobla-de-vallbona,2024-04-21,Pobla de Vallbona (la),Valencia,España,info@megustacorrer.com,687825563,,2024-04-21,39.5911855,-0.5523397,,0.0,False,False,,6624ed9c-97a0-4e11-a6c4-d0c8ac1f0dcf,ABSOLUTA 10K,247.0,186.0,61.0,0.0
65d86be3-9a44-45ae-bc82-a7e4ac1f046c,260000100798,"X DUATLÓN DE MENORES ""CIUDAD DE CHICLANA""",x-duatln-de-menores-ciudad-de-chiclana,2024-02-25,Chiclana de la Frontera,Cádiz,España,deporte@chiclana.es,956012918,,2024-02-25,36.3817112,-6.1955759,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d8a447-d4b8-417a-8042-4d5bac1f2a38,260000100799,XX DUATLÓN VILLA DE HERRERA,xx-duatln-villa-de-herrera,2024-02-24,Herrera,Sevilla,España,jfigueroa@aytoherrera.com,600942759,,2024-02-24,37.3637343,-4.8552238,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d8ada5-f434-4695-b087-4ccdac1f2a38,3810000100001,24h Ciudad Real 2024,24h-ciudad-real-2024,2024-04-27,Ciudad Real,Ciudad Real,España,info@runin926.com,661836969,,2024-04-28,,,,0.0,False,False,,,,0.0,0.0,0.0,0.0
65d8c6c1-fe40-439c-8580-41d0ac1f2a38,2760000100024,Soy del Mochis 2024,soy-del-mochis,2024-02-25,Los Mochis,Sinaloa,México,moralesrosalesd@gmail.com,,,2024-02-25,25.7916,-108.987,,0.0,False,False,,65d8c741-2760-4c54-ab20-484fac1f2a38,10K,13.0,0.0,0.0,13.0
65d8c6c1-fe40-439c-8580-41d0ac1f2a38,2760000100024,Soy del Mochis 2024,soy-del-mochis,2024-02-25,Los Mochis,Sinaloa,México,moralesrosalesd@gmail.com,,,2024-02-25,25.7916,-108.987,,0.0,False,False,,65d8c755-4620-48cd-8a4c-44caac1f046c,5K,69.0,0.0,0.0,69.0
65d8c6c1-fe40-439c-8580-41d0ac1f2a38,2760000100024,Soy del Mochis 2024,soy-del-mochis,2024-02-25,Los Mochis,Sinaloa,México,moralesrosalesd@gmail.com,,,2024-02-25,25.7916,-108.987,,0.0,False,False,,65d8c7cc-81b8-4903-9347-41cfac1f046c,Preparatoria,140.0,0.0,0.0,140.0
65d8c6c1-fe40-439c-8580-41d0ac1f2a38,2760000100024,Soy del Mochis 2024,soy-del-mochis,2024-02-25,Los Mochis,Sinaloa,México,moralesrosalesd@gmail.com,,,2024-02-25,25.7916,-108.987,,0.0,False,False,,65d8c7ef-a394-4b7c-9700-4296ac1f046c,Juvenil 13-15,36.0,0.0,0.0,36.0
