id,idRace,nom,slug,data,ciutat,provincia,pais,email,telefon,descripcio,data_final,latitude,longitude,reglament,num_fitxers,showRankings,active_photos,externalInscriptions
692b42d5-3d98-4c03-9496-4816ac1f08c3,3620000100102,IX Canicross de Creixell,ix-canicross-de-creixell,2025-11-30,Creixell,Tarragona,España,victor@7sports.es,https://canicrosscreixell,,2025-11-30,,,,0.0,False,False,
692b4ff3-8e10-4a3e-9b69-4cc4ac1f18be,260000101214,II RALLY BTT XCO,ii-rally-btt-xco,2025-11-30,Purullena,Granada,España,info@cruzandolameta.es,900000000,,2025-11-30,,,,0.0,False,False,
692b5264-b24c-4c1f-aa49-4214ac1f18be,3540000100092,XXX HERRI KROSA ETXEBARRI,xxx-herri-krosa-etxebarri,2026-03-15,Etxebarri,Bizkaia,España,info@herrikrosaetxebarri.com,,,2026-03-15,43.246752099999,-2.892655,,0.0,True,False,
692b5aa7-1fd0-423c-880a-4370ac1f08c3,780000100601,Course Nocturne Bouguenais 3ème edition,course-nocturne-bouguenais-3eme-edition,2025-11-29,Bouguenais,Loire Atlantique,France,mickael@timepulse.run,,,2025-11-29,47.1794,-1.62319,,0.0,False,False,
692b6c9b-2be4-42bb-b44e-4591ac1f08c3,1840000200056,ULTRA TRAIL SAN LUIS,ultra-trail-san-luis,2025-11-30,San Luis Potosí,San Luis Potosí,México,aleman.joseph@outlook.es,,,2025-11-30,22.1565,-100.986,,0.0,False,False,
692b986d-af68-4147-98e3-46c4ac1f08c3,1600000100186,5K BOB ESPUMA 2025,5k-bob-espuma-2025,2025-11-30,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2025-11-30,25.5439,-103.428,,0.0,False,False,
692bab07-df7c-4812-bdb4-47d1ac1f08c3,2600000100064,Towerrunning WellVitae Inxignia 2025,1ra-carrera-inclinada-wellvitae-inxignia-2025,2025-11-30,Puebla,Puebla,México,info@towerrunningmx.com,5534359545,,2025-11-30,19.0225021,-98.2448012,,0.0,False,False,
692bbda9-8d84-4132-aae2-40a2ac1f18be,2130000100014,Carrera RUBA 2025,carrera-ruba-2025,2025-11-30,Cancún,Quintana Roo,México,motionevents@gmail.com,9981099169,,2025-11-30,21.1657,-86.8309,,0.0,False,False,
692be14d-6310-43ab-8691-4396ac1f08c3,2630000100139,Antioquia Corre Bello 2025 - Colombia,antioquia-corre-bello-2025---colombia,2025-11-30,Bello,Antioquia,Colombia,0@0.c,,,2025-11-30,6.34064,-75.5602,,0.0,False,False,
692be4cd-9bf4-47f3-8b29-4d88ac1f08c3,2630000100140,Capibara Run Yopal 2025 - Colombia,capibara-run-yopal-2025---colombia,2025-11-30,Yopal,Casanare,Colombia,0@0.c,,,2025-11-30,5.34929,-72.403,,0.0,False,False,
692be880-9214-4c9f-9951-4160ac1f18be,2120000300006,Retoxtreme 2025,retoxtreme-2025,2025-11-30,Nuevo Laredo,Tamaulipas,México,ventas@munozsolutions.com.mx,,,2025-11-30,27.48,-99.5105,,0.0,False,False,
692cc62e-0888-4158-bd31-45b6ac1f2de9,1680000200067,Carrera Teletón PABS-CRIT Michoacán 2025,carrera-teleton-pabs-crit-michoacan-2025,2025-11-30,Morelia,Michoacán de Ocampo,México,charlychips@gmail.com,,,2025-11-30,19.6971,-101.185,,0.0,False,False,
692ccd67-2010-4a58-bf9a-4f84ac1f2de9,420000100366,TERRITORI TOMBATOSSALS,territori-tombatossals,2025-12-14,Castellón de la Plana,Castellón,España,info@sportchip.es,00000000,,2025-12-14,39.9855905,-0.0496388,,0.0,False,False,
692cd9f5-3624-42e1-a2dd-4466ac1f2de9,2080000100016,Burden Valquirico,burden-valquirico,2025-11-29,Tetlatlahuaca,Tlaxcala,México,albareynagacarlos@gmail.com,,,2025-11-29,23.6345,-102.553,,0.0,False,False,
692d37cc-3cd0-40a4-a8c2-0932ac1f0f65,4320000100015,XI TRAIL L'ALCUDIA DE CRESPINS,xi-trail-lalcudia-de-crespins,2026-03-08,Alcúdia de Crespins (l'),Valencia,España,info@trifitness31.es,685597331,,2026-03-08,38.976391096651,-0.598406226977,,0.0,False,False,
692d5273-71b8-4856-b2dd-5f5aac1f0f65,1570000100368,Campionat  de Catalunya de Cros Curt - 10è Cros ATE de Tortosa- GP Eduard Fornós,campionat-de-catalunya-de-cros-curt---10e-cros-ate-de-tortosa--gp-eduard-fornos,2025-12-14,Tortosa,Tarragona,España,info@novotiming.com,,,2025-12-14,40.8172184,0.5219433,,0.0,False,False,
692da6b1-8d9c-4849-8309-ba03ac1f12a4,780000100602,Foulées Laubertines pour le Téléthon	,foulees-laubertines-pour-le-telethon-13750,2025-12-07,Laubrières,Mayenne,France,mickael@timepulse.run,,,2025-12-07,47.9416,-1.08492,,0.0,False,False,
692dafd1-a360-4122-bf0e-e852ac1f1ecb,10000101553,21º CIRCUIT DE CARRERES CAIXA POPULAR CIUTAT DE VALÈNCIA,21ordm-circuit-de-carreres-caixa-popular-ciutat-de-valncia,2026-01-18,Valencia,Valencia,España,circuito@cronochip.com,circuito@cronochip.com,,2026-10-04,,,,1.0,False,False,
692db652-f5f4-4ee7-ba16-44e7ac1f05e7,670000100410,GFNY San Luis Potosi 2025,gfny-san-luis-potosi-2025,2025-12-07,San Luis Potosí,San Luis Potosí,México,rodrigo@tyr.com.mx,,,2025-12-07,22.1565,-100.986,,0.0,True,False,
692e9d86-2430-4a1a-ae43-490dac1f2fef,1570000100369,Cursa de les Empreses 2025,cursa-de-les-empreses-2025,2025-12-14,Hospitalet de Llobregat (L'),Barcelona,España,info@novotiming.com,,,2025-12-14,41.353993238028,2.129439449768,,0.0,False,False,
692ea5d2-7114-4f33-89a6-4624ac1f2fef,30000300394,XXVIII CROSS POPULAR CIUDAD DE JAEN,xxviii-cross-popular-ciudad-de-jaen,2025-12-14,Jaén,Jaén,España,yomuryinscripciones@gmail.com,,,2025-12-14,38.1484463,-3.609077499999,,1.0,True,True,
692f2129-adec-41ca-98d4-429bac1f2fef,660000200094,CHAMPIONNAT REGIONAL MILITAIRE DE CROSS COUNTRY - 3 DECEMBRE 2025,championnat-regional-militaire-de-cross-country---3-decembre-2025,2025-12-03,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2025-12-03,40.9439,-87.4519,,0.0,False,False,
692f2333-5aa8-4718-94df-42aeac1f1ace,630000300273,TRAIL VULCANIA 2025,trail-vulcania-2025,2025-12-07,Turrialba,Cartago,Costa Rica,Info@trailvulcania.com,+506 84074831,,2025-12-07,10.0038511,-83.77959829999,,0.0,True,False,
692f91de-6dec-4c6b-8a11-4152ac1f1ace,3530000100044,GRAN PREMIO MIGUEL ARROYO HUATULCO 2025,gran-premio-miguel-arroyo-huatulco-2025,2025-12-07,Huatulco,Oaxaca,México,jose.acis2019@gmail.com,,,2025-12-07,17.0405,-96.7286,,0.0,False,False,
692ff682-a5e8-4268-94ce-4e8eac1f1ace,810000500084,I Papanoelada Ciclista Concello de Padrón,i-papanoelada-cicloturista-concello-de-padron,2025-12-27,Padrón,A Coruña,España,comerciallamas@gmail.com,696614528,,2025-12-27,,,,1.0,False,False,
693001dd-9134-4b5f-a469-4a2bac1f1ace,4270000100007,XI CARRERA POPULAR SIERRA 2025,xi-carrera-popular-sierra-2025,2025-12-06,Tobarra,Albacete,España,secretaria@triatlonclm.org,,,2025-12-06,38.560491,-1.658122,,0.0,False,False,
69301022-c2fc-4579-996b-4201ac1f1ace,1360000100885,XXIII CARRERA POPULAR VILLA DE ALCAUDETE,xxiii-carrera-popular-villa-de-alcaudete,2025-12-06,Alcaudete de la Jara,Toledo,España,info@evedeport.com,,,2025-12-06,,,,0.0,True,False,
6930872d-9c0c-4800-a1ab-47acac1f235f,670000500088,1ra Edicion Cetaphil Run 2025,1ra-edicion-cetaphil-run-2025,2025-12-06,Toluca,México,México,rodrigo@tyr.com.mx,,,2025-12-06,19.2828,-99.6557,,0.0,False,False,
6930907c-f2a0-4a53-920a-4a15ac1f0172,1340000100156,MEDIO MARATÓN BACHOCO PUEBLA 2025,medio-maratn-bachoco-puebla-2025,2025-12-07,Puebla,Puebla,México,cronometraje@meta.mx,5589547469 / 5589547472,,2025-12-07,19.055241,-98.1834988,,0.0,False,False,
69309272-6460-4e4b-ad62-420fac1f1fec,1860000100253,Barbie Run Monterrey 2025,barbie-run-monterrey-2025,2025-12-07,Monterrey,Nuevo León,México,,,,2025-12-07,25.6853,-100.305,,0.0,False,False,
693098c8-6160-473b-9cb7-401aac1f1fec,1410000100669,XLIV trofeo AKILES MADRID 2025,xiv-trofeo-akiles-madrid,2025-12-07,Madrid,Madrid,España,info@forevent.es,+34 654 22 76 39,,2025-12-07,,,,0.0,False,False,
69314520-b594-4033-8b05-a596ac1f0b5a,380000100687,XIX SAN SILVESTRE VILLACAÑERA 2025,xix-san-silvestre-villacatildeera-2025,2025-12-31,Villacañas,Toledo,España,info@deporchip.com,925257314,,2025-12-31,,,,0.0,False,False,
69314c89-62d8-4640-a536-461cac1f235f,380000100688,SAN SILVESTRE DE EL VISO DE SAN JUAN 2025,san-silvestre-de-el-viso-de-san-juan-2025,2025-12-28,Viso de San Juan (El),Toledo,España,info@deporchip.com,925257314,,2025-12-28,,,,0.0,False,False,
6931573e-5908-4dd7-87b9-4188ac1f235f,1360000100887,XXII CARRERA DEL ACEITE DE LOS NAVALMORALES,xxii-carrera-del-aceite-de-los-navalmorales,2025-12-07,Navalmorales (Los),Toledo,España,info@evedeport.com,,,2025-12-07,,,,0.0,True,False,
693175e8-1a8c-41c7-bee6-4952ac1f235f,380000100689,MARCHA TOLEDO BIKE MARATON MTB 2026,marcha-toledo-bike-maraton-mtb-2026,2026-05-24,Toledo,Toledo,España,info@deporchip.com,925257314,,2026-05-24,,,,0.0,False,False,
6931d8b7-31e0-46e4-877b-452bac1f0b5a,1680000200068,ForceRun 2025,forcerun-2025,2025-12-07,Morelia,Michoacán de Ocampo,México,charlychips@gmail.com,,,2025-12-07,19.6971,-101.185,,0.0,False,False,
6931f0ca-a8ec-4d99-88eb-44c8ac1f0b5a,2500000100311,V Imperial Tàrraco 2025,v-imperial-tarraco-2025,2025-12-07,Tarragona,Tarragona,España,xnavarro@lasttiming.es,,,2025-12-07,,,,0.0,False,False,
69324a13-1c80-4880-92cc-45c5ac1f235f,670000500089,Medio Maratón Tulum 2025,medio-maraton-tulum-2025,2025-12-07,Tulum,Quintana Roo,México,rodrigo@tyr.com.mx,,,2025-12-07,20.215,-87.4515,,0.0,True,False,
69329f78-09c4-4960-85a1-4fd4ac1f235f,780000100603,Corrida de la Pommeraye,corrida-de-la-pommeraye,2025-12-06,La Pommeraye,Maine et Loire,France,mickael@timepulse.run,,,2025-12-06,47.3559,-0.859409,,0.0,False,False,
6932a445-8410-4938-b347-4d61ac1f235f,300000100212,VIII Triatlón Puerto del Rosario 2025,viii-triatlon-puerto-del-rosario-2025,2025-12-06,Puerto del Rosario,Las Palmas,España,deportes@puertodelrosario.org,928533400 o 636834094,,2025-12-06,28.4940167,-13.8625227,,0.0,False,False,
6932a950-1d00-4726-96ff-44c0ac1f0b5a,160000500267,XVI SENTIM LA SANT SILVESTRE 2025 (NULES),xvi-sentin-la-sant-silvestre,2025-12-26,Nules,Castellón,España,tienda@runaddiction.es,964029649,,2025-12-26,,,,0.0,False,False,
6932a9fc-2a38-4c73-a340-48c2ac1f0b5a,520000100121,XX SANSILVESTRE SOLIDARIA  CALATAYUD 2025,xx-san-silvestre-solidaria-comunidad-de-calatayud-2025,2025-12-31,Calatayud,Zaragoza,España,PUBLIACTIVAVYP@GMAIL.COM,677413688,,2025-12-31,,,,0.0,False,False,
6932c02d-0d88-4ff0-8ba9-db63ac1f15be,780000100604,TRAIL DE LA SOURCE 2025,trail-de-la-source-2025,2025-12-07,Beaupréau,Maine et Loire,France,mickael@timepulse.run,,,2025-12-07,47.2017,-0.991543,,0.0,False,False,
6932c591-c0ec-4af9-bc35-44d1ac1f235f,1770000200456,VII BERREA TRAIL RACE 2025,vii-berrea-trail-race-2025,2025-12-06,Orihuela del Tremedal,Teruel,España,cronolimits@gmail.com,,,2025-12-06,40.548731552481,-1.651114370639,,0.0,True,False,
6932e15b-8dec-4a09-89ab-46b8ac1f15be,660000200096,EDDIR TRAIL | RUN OR BIKE,eddir-trail--run-or-bike,2025-12-06,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2025-12-07,40.9439,-87.4519,,0.0,False,False,
6932f160-abf8-4f95-a65e-4ea9ac1f15be,2400000100123,Lenka Night Trail 2025 | Trail Runners El Salvador,lenka-night-trail-2025--trail-runners-el-salvador,2025-12-06,San Miguel,San Miguel,El Salvador,bicirun@gmail.com,,,2025-12-06,13.477,-88.1784,,0.0,True,False,
693356d8-6664-4de4-afe5-4bc0ac1f15be,1860000100254,PRUEBAS_Rock n Roll Mexico City 2025,rock-n-roll-mexico-city-2025,2025-12-05,Toluca,México,México,,,,2025-12-05,19.2828,-99.6557,,0.0,False,False,
69338c88-29a4-4933-a728-474aac1f0b5a,1800000200167,Снежная Семерка 2025,--2025-70363,2025-12-07,Красноярск,Красноярский край,Russia,1@krasmarafon.ru,,,2025-12-07,56.030087441874,92.946097846429,,0.0,False,False,
6933934a-62b8-435f-9be3-4beeac1f0b5a,2760000100046,Altata 130 2025,altata-130-2025,2025-12-07,Altata,Sinaloa,México,moralesrosalesd@gmail.com,,,2025-12-07,24.5672,-107.836,,0.0,False,False,
6933a5c4-d08c-48b3-b8a7-47a0ac1f15be,1860000100255,Family Fit Run SEARS 2025,family-fit-run-sears-2025,2025-12-07,Toluca,México,México,,,,2025-12-07,19.2828,-99.6557,,0.0,False,False,
693445f7-10d8-48c6-a3e6-4c6fac1f15be,880000100227,CARRERA DEL PAVO EL CAMPANARIO 2025,carrera-del-pavo-el-campanario-2025,2025-12-06,Querétaro,Querétaro de Arteaga,México,israelzn@yahoo.com.mx,+524612699280,,2025-12-06,20.5888,-100.39,,0.0,False,False,
69349d26-00f0-45f8-961a-0581ac1f029f,880000100228,8VA GRAN CARRERA EUROPLAZA 2025,8va-gran-carrera-europlaza-2025,2025-12-07,Villahermosa,Tabasco,México,rgvalencia20@gmail.com,9931933291,,2025-12-07,18.0081,-92.9343,,0.0,False,False,
6934bbb6-c020-4df2-a959-32f2ac1f223d,2630000100141,XXV Carrera Atlética Ciudad de Cajicá 2025 - Colombia,xxv-carrera-atletica-ciudad-de-cajica-2025---colombia,2025-12-07,Cajicá,Cundinamarca,Colombia,0@0.c,,,2025-12-07,4.91929,-74.0294,,0.0,False,False,
6934f11d-02d0-4cc6-b1fe-9f79ac1f029f,2630000100142,Media Maratón Señor de la piedra de Sopó 2025 - Colombia,media-maraton-sentildeor-de-la-piedra-de-sopo-2025---colombia,2025-12-07,Sopó,Cundinamarca,Colombia,0@0.c,,,2025-12-07,4.90977,-73.9434,,0.0,False,False,
693505b0-1c90-44ad-8db2-e83dac1f223d,1600000100187,7K CRISTO DE LAS NOAS 2025,7k-cristo-de-las-noas-2025,2025-12-07,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2025-12-07,25.5439,-103.428,,0.0,False,False,
693567bf-a36c-4b25-bb34-80deac1f1af0,670000400479,12° Reto PODIUMTB 2025,retopodium2025,2025-12-07,Querétaro,Querétaro de Arteaga,México,info@tyr.com.mx,5570766292,,2025-12-07,20.5888,-100.39,,0.0,False,False,
69358468-f690-4620-b099-4271ac1f223d,3670000100008,SOY LEYENDA Gravel Btt 2026,soy-leyenda-2026,2026-07-12,Villarrobledo,Albacete,España,soyleyenca.gravelbtt@gmail.com,687614766,,2026-07-12,39.269046753623,-2.61714805165,,1.0,False,False,
6935a8e1-7270-4117-bd48-4761ac1f1f72,490000100551,II HYROX SANTANDER,ii-hyrox-santander,2025-12-08,Santander,Cantabria,España,contacto@gedsports.com,662209342,,2025-12-08,,,,0.0,False,False,
6936a3f6-0320-4748-a8d1-4138ac1f223d,780000100605,Cross National UGSEL,cross-national-ugsel,2025-12-09,La Chapelle-sur-Erdre,Loire Atlantique,France,mickael@timepulse.run,,,2025-12-09,47.2998,-1.54999,,0.0,False,False,
69372b25-95fc-4860-b1d9-4d47ac1f14a1,880000100229,Ruba Race 2025,ruba-race-2025,2025-12-07,Querétaro,Querétaro de Arteaga,México,israelzn@yahoo.com.mx,+524612699280,,2025-12-07,20.5888,-100.39,,0.0,False,False,
6937855f-3ff4-4520-991f-4802ac1f0f80,670000400480,XXXIX CARRERA ATLÉTICA Ayuda Mutua 2025,xxxix-carrera-atltica-ayuda-mutua-2025,2025-12-07,Benito Juárez,México,México,rodrigo@tyr.com.mx,,,2025-12-07,19.6041,-99.3095,,0.0,False,False,
6937cb52-f4d0-46be-ae41-457fac1f14a1,80000100370,30K - 21k - 10K CIUTAT DE SAGUNT 2026,30k---21k---10k-ciutat-de-sagunt-2026,2026-11-15,Sagunto/Sagunt,Valencia,España,30k@cronometra.es,,,2026-11-15,,,,3.0,False,False,
693808bb-f384-403f-a449-df69ac1f1976,1570000100370,10a Edició Sant Silvestre Vilafranquina 2025 - Francesc Vizcaíno,10a-edicio-sant-silvestre-vilafranquina-2024---francesc-vizcaino,2025-12-20,Vilafranca del Penedès,Barcelona,España,hola@weevens.com,,,2025-12-20,,,,0.0,False,False,
69384b39-0f78-4da5-ad27-4f22ac1f2d59,260000101215,MEDIA MARATÓN SEVILLA - LOS PALACIOS 2025,media-maratn-sevilla---los-palacios-2025,2025-12-14,Palacios y Villafranca (Los),Sevilla,España,fmolina@cruzandolameta.es,666280427,,2025-12-14,,,,0.0,False,False,
6938814f-2250-4373-b394-4fe4ac1f2d59,2520000100104,III CARBON TRAIL UTRILLAS,iii-carbon-trail-utrillas,2026-03-28,Utrillas,Teruel,España,info@megustacorrer.com,687825563,,2026-03-28,40.8123998,-0.849671,,0.0,False,False,
6938c80b-0704-445d-a643-424bac1f1976,630000300274,I Edic. Carrera Recreativa San Isidro 2025,i-edic-carrera-recreativa-san-isidro-2025,2025-12-14,San Isidro,Heredia,Costa Rica,comitedeportes@sanisidro.go.cr,+506 22688104,,2025-12-14,10.0173993,-84.055359,,0.0,True,False,
69391e9b-86f0-48c5-9955-4120ac1f1976,620000100066,FNG San Silvestre Palma 2025,fng-san-silvestre-palma-2025,2025-12-26,Palma,Baleares (Illes),España,info@sportmanicasbaleares.com,-,,2025-12-26,39.5638434,2.6194231,,0.0,False,False,
69392c79-3a44-4346-a937-4946ac1f2d59,30000300395,CIED 16 ESCUELA UNIVERSITARIA DE OSUNA,cied-16-escuela-universitaria-de-osuna,2026-06-10,Osuna,Sevilla,España,yomuryinscripciones@gmail.com,,,2026-06-12,37.237628099999,-5.0995355,,0.0,False,False,
693953f1-b150-4a56-9a35-97c5ac1f0833,2470000100262,6º San Silvestre COLEGIO LA ASUNCIÓN – JOSEFINAS CÁCERES 2025,6ordm-san-silvestre-colegio-la-asuncin-ndash-josefinas-cceres-2025,2025-12-17,Cáceres,Cáceres,España,info@pulsacioners.net,,,2025-12-17,39.4678133,-6.383906899999,,0.0,False,False,
69395cd1-c894-4816-b4c7-8f33ac1f0341,2470000100263,10º San Silvestre VILLANOVENSE 2025,10ordm-san-silvestre-villanovense-2025,2025-12-31,Villanueva de la Sierra,Cáceres,España,info@pulsacioners.net,,,2025-12-31,40.2007598,-6.4061968,,1.0,False,False,
69395e34-4afc-4a9e-bcc2-ae68ac1f0833,660000200097,TRAIL FOUM ZGUID,trail-foum-zguid,2025-12-13,Morocco,Morocco,Al-Maghrib,timingspirit@gmail.com,,,2025-12-13,40.9439,-87.4519,,0.0,False,False,
693962a1-7a60-400c-ac42-4c3eac1f2d59,2470000100264,“San Silvestre Arroyana” – ARROYO DE LA LUZ 2025,ldquosan-silvestre-arroyanardquo-ndash-arroyo-de-la-luz-2025,2025-12-30,Arroyo de la Luz,Cáceres,España,info@pulsacioners.net,,,2025-12-30,39.4838702,-6.581008,,1.0,False,False,
69396456-1194-4c0c-97b2-9f74ac1f0341,810000500085,IV San Silvestre de Maceda 2025,iv-san-silvestre-de-maceda-2025,2025-12-31,Maceda,Ourense,España,comunicacionconcellomaceda@gmail.com,988317110,,2025-12-31,,,,1.0,False,False,
6939cb70-1918-4266-a60c-4762ac1f2d59,3530000100045,TRAIL COXCATLAN 7KM 2025,trail-coxcatlan-7km-2025,2025-12-21,Coxcatlán,Puebla,México,jose.acis2019@gmail.com,,,2025-12-21,18.2655,-97.1504,,0.0,False,False,
693a0aed-bb74-4850-a921-4847ac1f0341,670000500090,Reto Finsus 2025,reto-finsus-2025,2025-12-14,Texcoco,México,México,rodrigo@tyr.com.mx,,,2025-12-14,19.5392,-99.0331,,0.0,False,False,
693a4353-6c30-48c7-8b18-4404ac1f0341,3100000100043,CARRERA 5k & 2k AHRESTY MEXICANA 2025,carrera-5k-amp-2k-ahresty-mexicana-2025,2025-12-14,Guadalupe,Zacatecas,México,contacto@cronos-diedu.com,4921714707,,2025-12-14,22.7336795,-102.494724,,0.0,False,False,
693a89a7-9198-4f1f-a61a-417fac1f1976,380000100690,CARRERA “EL ROSCÓN” 2026 SANTA CRUZ DE LA ZARZA (TOLEDO),carrera-ldquoel-roscnrdquo-2026-santa-cruz-de-la-zarza-toledo,2026-01-04,Santa Cruz de la Zarza,Toledo,España,info@deporchip.com,925257314,,2026-01-04,,,,0.0,False,False,
693a9ec3-d46c-4081-833a-51d9ac1f2840,780000100606,La HOT du Père Noël 2025,hot-2025,2025-12-20,Les Herbiers,Vendée,France,mickael@timepulse.run,,,2025-12-21,46.8711,-1.01316,,0.0,False,False,
693aa9f2-0694-4524-bbdf-4288ac1f0341,780000100607,Les Boucles de la Tourlandry (17e édition),les-boucles-de-la-tourlandry-17e-edition,2025-12-13,La Tourlandry,Maine et Loire,France,mickael@timepulse.run,,,2025-12-14,47.1425,-0.698142,,0.0,False,False,
693ab0a4-7078-47d6-8966-4b67ac1f1976,500000200178,XXXIII PUJADA AL PUIG DE MISSA  2026,xxxiii-pujada-al-puig-de-missa-2026,2026-01-25,Santa Eulalia del Río,Baleares (Illes),España,info@ibizabluechallenge.com,633470934,,2026-01-25,38.983665737641,1.5345331361068,,20.0,False,False,
693ad37c-243c-44ef-a6a7-8f59ac1f0840,2500000100312,9a Barcelona en Marxa Contra el Càncer - DEICHMANN · KMxTOTHOM,9a-barcelona-en-marxa-contra-el-cancer---deichmann-middot-kmxtothom,2025-12-14,Barcelona,Barcelona,España,xnavarro@lasttiming.es,,,2025-12-14,,,,0.0,True,False,
693ad51b-7e24-4441-b75e-aa04ac1f2840,2600000100065,Carrera Tower Running WTC 2025,wtc,2025-12-14,Benito Juárez,México,México,info@towerrunningmx.com,5534359545,,2025-12-14,19.6041,-99.3095,,0.0,False,False,
693b083f-1dc8-4e1a-a016-83fdac1f1d38,260000101216,VI EXTREME IBERUS CXM HUÉRCAL DE ALMERÍA,vi-extreme-iberus-cxm-hurcal-de-almera,2025-12-14,Huércal de Almeráa,Almería,España,info@cruzandolameta.es,900000000,,2025-12-14,,,,0.0,False,False,
693b298b-f518-4072-a74a-40d6ac1f2840,2470000100265,XIX Media Maratón “Cáceres Patrimonio de la Humanidad” – CÁCERES 2026,xix-media-maraton-ldquocaceres-patrimonio-de-la-humanidadrdquo-ndash-cceres-2026,2026-05-16,Cáceres,Cáceres,España,info@pulsacioners.net,,,2026-05-16,39.4752357,-6.3713429,,3.0,True,False,
693bbfde-47a4-468b-81bf-40d1ac1f1d38,1570000100371,Duatlo de Garcia 2026,duatlo-de-garcia-2026,2026-03-08,Garcia,Tarragona,España,duatlogarcia@gmail.com,,,2026-03-08,41.1342033,0.6482021999999,,0.0,False,False,
693bddda-4a3c-4f9d-91c3-a256ac1f2421,3590000200002,City Run 2025,city-run-2025,2025-12-12,Saint-étienne,Loire,France,olivier@logicourse.fr,+336 16 58 83 74,,2025-12-14,45.4396,4.38783,,0.0,False,False,
693bdec6-f96c-4243-83f0-4768ac1f0840,490000100552,La Viorna Vertical Nocturno Gran Premio Año Jubilar Lebaniego 2025,la-viorna-vertical-nocturno-gran-premio-antildeo-jubilar-lebaniego-2025,2025-12-13,Potes,Cantabria,España,contacto@gedsports.com,662209342,,2025-12-13,,,,0.0,True,False,
693be81d-e790-4e7d-9f3f-4e54ac1f0840,80000100371,"40ª MEDIA MARATÓN Y 5,8 K PUERTO DE SAGUNTO.2026",40ordf-media-maratn-y-58-k-puerto-de-sagunto2026,2026-04-25,Sagunto/Sagunt,Valencia,España,cdmorvedre@gmail.com,,,2026-04-25,,,,0.0,False,False,
693ce2f7-9f10-4bbf-9aa3-4428ac1f2bf9,1600000100188,5K SANTA & GRINCH 2025,5k-santa-amp-grinch-2025,2025-12-14,Torreón,Coahuila de Zaragoza,México,alfaleman@hotmail.com,8712638000,,2025-12-14,25.5439,-103.428,,0.0,False,False,
693d54a5-79ec-4731-b6be-de8cac1f1dfa,880000100230,3RA CARRERA POR LA SALUD MVR 2025,3ra-carrera-por-la-salud-mvr-2025,2025-12-13,Huimanguillo,Tabasco,México,rgvalencia20@gmail.com,9931933291,,2025-12-13,17.8309,-93.3963,,0.0,False,False,
693d5f6e-d81c-4216-a51e-4c8aac1f2bf9,2760000100047,2da Carrera Tetakawi 2025,2da-carrera-tetakawi-2025,2025-12-14,Guaymas,Sonora,México,moralesrosalesd@gmail.com,,,2025-12-14,27.914,-110.902,,0.0,False,False,
693d763a-b7f4-4d80-8ed2-451bac1f1dfa,1530000100075,Surxon yarim marafoni 2025,termiz-yarim-marafoni-2025,2025-12-14,Termez,Surxondaryo Region,Uzbekiston,info@prorun.uz,+998981172577,,2025-12-14,37.240163222884,67.285063076013,,0.0,True,False,
693d99bf-2d50-46b0-adf3-5ed0ac1f0587,1090000100178,Run 5k10k El Debate Los Mochis,run-5k10k-el-debate-los-mochis,2025-12-14,Los Mochis,Sinaloa,México,atletica.registro@gmail.com,6688899505,,2025-12-14,25.7916,-108.987,,0.0,False,False,
693da3a5-56d8-4a51-9677-7a42ac1f0587,3620000100103,CANICROSS LA RAPITA 2025,canicross-la-rapita-2025,2025-12-14,Deltebre,Tarragona,España,victor@7sports.es,https://www.instagram.com/cani,,2025-12-14,,,,0.0,False,False,
693db32c-7e60-4e87-84c7-a575ac1f0587,3540000100093,XXVI Gabonetako Krosa de Portugalete y XI Memorial Javi Mendoza,xxvi-gabonetako-krosa-de-portugalete-y-xi-memorial-javi-mendoza,2025-12-14,Portugalete,Bizkaia,España,info@cronergy.es,,,2025-12-14,43.312138399999,-3.016423,,0.0,True,False,
693db6af-8a1c-4cc1-a97a-aeceac1f0587,2400000100124,Triatlón | By Pelotón,triatlon--by-peloton,2025-12-14,Santa Ana,Santa Ana,El Salvador,bicirun@gmail.com,,,2025-12-14,13.9857,-89.5585,,0.0,True,False,
693db94a-8e6c-441f-852e-a6ceac1f25c6,2630000100144,Antioquia Corre Entrerríos 2025 - Colombia,antioquia-corre-entrerrios-2025---colombia,2025-12-14,Entrerríos,Antioquia,Colombia,0@0.c,,,2025-12-14,42.7817,-8.88446,,0.0,False,False,
693dbd16-3394-47d2-9027-b387ac1f25c6,2470000100266,II GRAN PREMIO de Marcha Nórdica – LLERENA 2026,i-gran-premio-de-marcha-nordica-ndash-llerena-2026,2026-02-21,Llerena,Badajoz,España,info@pulsaciones.net,,,2026-02-22,38.2323345,-6.0167722,,1.0,True,False,
693dd23b-13a8-4b89-891c-426dac1f1528,670000100411,CARRERA CONMEMORATIVA CANCUN NOS UNE 2025,carrera-conmemorativa-cancun-nos-une-2025,2025-12-13,Cancún,Quintana Roo,México,rodrigo@tyr.com.mx,,,2025-12-15,21.1657,-86.8309,,0.0,False,False,
